,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd
74,266.51,272.98,261.075,262.8,9634734.0,266.1504,1545022800000,106143,,330.09400000000016,327.6118499999993,292.5150749999994,58.347624966196165,2.084966483244216
75,263.3,275.75,263.29,270.94,10350079.0,270.2454,1545109200000,100381,,330.07160000000016,327.1200499999993,291.9493749999994,62.99964990583954,1.4308207169870002
76,269.96,280.87,263.77,266.77,13788448.0,273.9764,1545195600000,129971,,329.9752000000002,326.57654999999926,291.2951249999994,56.876644714474985,0.07922636489888646
77,264.64,269.9,251.88,260.58,16792928.0,259.986,1545282000000,155238,,330.4284000000002,326.40064999999925,290.71057499999944,54.4168107969568,-0.6960700825284789
78,263.83,264.5,241.29,246.39,21397595.0,249.4599,1545368400000,176417,,331.07400000000024,326.28264999999925,290.15207499999946,53.72179582491656,-1.3415419833171995
79,242.0,250.65,233.68,233.88,9547616.0,241.556,1545627600000,94164,,331.64480000000026,326.12234999999924,289.61542499999945,46.88963977531104,-2.0511945987483386
80,233.92,254.5,231.23,253.67,14402735.0,242.1845,1545800400000,145255,,332.27160000000026,326.09484999999927,289.0838249999995,45.126999095150644,-2.0667701973713974
81,250.11,255.59,240.1,255.565,12234413.0,247.6834,1545886800000,120580,,332.72160000000025,325.98964999999924,288.48807499999947,43.833171878489566,-1.854988213106708
82,257.94,261.9144,249.8,256.08,10887286.0,255.6999,1545973200000,115245,,332.8904000000003,325.8808499999992,287.84617499999945,42.34044445556143,-1.407004833727342
83,260.16,270.1001,260.0,267.66,13508920.0,265.5013,1546232400000,128440,,333.29480000000035,325.76094999999924,287.2039749999994,46.66382632522969,-0.636567795556175
84,259.28,269.7499,256.58,267.66,11679528.0,264.199,1546405200000,127895,,333.4656000000003,325.64564999999925,286.4572749999994,50.93460651245541,-0.3128962625368672
85,270.2,275.79,264.43,271.2,14969647.0,271.2273,1546491600000,141476,,333.08320000000026,325.5504499999993,285.6904249999994,47.82055589462357,-0.4867861056644074
86,281.88,297.8,278.54,297.57,19330102.0,291.0526,1546578000000,196527,,331.80520000000024,325.46144999999933,284.9334249999994,44.020101741269364,-0.2862340711739648
87,302.1,316.8,301.65,315.34,18620116.0,311.3352,1546837200000,218518,,331.1908000000003,325.30524999999926,284.21437499999934,44.925148602359364,0.4524521120655436
88,319.98,320.593,308.01,320.27,15359180.0,316.3458,1546923600000,154318,,330.4940000000003,324.88934999999924,283.5364999999993,49.2724060063975,1.2461577188610704
89,317.71,323.3508,313.5,319.96,13340652.0,319.2626,1547010000000,132398,,329.4732000000003,324.41084999999924,282.83774999999935,48.528988277881375,1.5823251265330782
90,314.57,325.37,312.5,324.66,13472475.0,321.6117,1547096400000,114870,,328.75640000000027,323.98644999999925,282.1181499999993,46.69457237421353,2.0942722523030852
91,330.96,341.09,328.52,337.59,19500429.0,336.3294,1547182800000,194309,,327.8940000000003,323.64794999999924,281.4207999999993,45.15559635818338,2.985022623706982
92,334.24,335.48,329.13,332.94,10499582.0,333.1335,1547442000000,104278,,326.7668000000003,323.2836499999992,280.70494999999926,51.735945405916844,4.305580041408575
93,349.6,357.22,347.0,354.64,21155539.0,352.9554,1547528400000,210078,,325.1592000000003,322.79714999999925,279.9107999999993,51.1233203309528,4.851228526672628
94,354.0,358.85,348.11,351.39,15379048.0,352.7899,1547614800000,149391,,323.56080000000026,322.34974999999923,279.13899999999927,55.03522665355731,5.576892905658099
95,349.5,355.79,346.41,353.19,18871195.0,349.6668,1547701200000,217371,,321.92680000000024,321.9162499999992,278.3438499999993,60.53751874941055,5.820240634389961
96,351.97,353.0,336.73,339.1,26621040.0,342.8296,1547787600000,283759,,320.55080000000027,321.5145499999992,277.5585999999993,51.510526404511246,5.276437326198447
97,334.89,336.88,321.03,325.16,17941416.0,327.8033,1548133200000,178600,,319.64840000000027,321.30624999999924,276.8576999999993,57.27211827838201,6.049162015361958
98,328.25,331.75,318.6,321.99,13480138.0,323.5632,1548219600000,131058,,318.6012000000003,320.9168499999993,276.07519999999926,57.925705131268145,6.216397352943602
99,320.6,331.8,319.0,326.67,11131627.0,326.7364,1548306000000,111743,,317.6488000000003,320.42824999999925,275.27469999999926,58.194512846355515,6.260011949595878
100,328.72,340.0,328.51,338.05,11166609.0,335.9944,1548392400000,109605,,316.5508000000003,319.78464999999926,274.4325999999993,60.51054623514426,6.190007133692461
101,334.7,336.3,328.88,335.66,8652082.0,333.1399,1548651600000,80862,,315.3960000000003,318.9077499999992,273.5983999999993,63.95397725404166,5.703128155813033
102,335.87,338.22,328.151,328.9,7655189.0,331.383,1548738000000,69527,,314.4112000000003,318.07484999999923,272.7313999999993,65.15109285313734,4.550738941780423
103,332.75,341.78,330.8,340.66,9234530.0,336.264,1548824400000,89174,,313.4012000000003,317.17804999999925,271.89054999999934,64.00616377558498,2.8578968694438913
104,339.68,345.99,338.0919,339.5,8526967.0,341.3623,1548910800000,86135,,312.2680000000003,316.33114999999924,271.0008499999993,61.011318628583076,0.9407363062879313
105,337.18,346.84,336.5,339.85,9827760.0,342.2057,1548997200000,88958,,311.6768000000003,315.63744999999926,270.1571499999993,58.07047195119312,-0.8021229769590263
106,342.6,352.0,341.3,351.34,9051387.0,348.466,1549256400000,78289,,311.79080000000033,315.04714999999925,269.4116999999993,53.76446610282072,-2.3633415824565986
107,353.2,360.0,352.9,355.81,9026473.0,356.247,1549342800000,87386,,312.3500000000003,314.6794499999993,268.7579499999993,56.38003446767211,-3.4551756340923134
108,357.0,357.04,347.19,352.19,6717662.0,351.3952,1549429200000,65301,,313.1620000000003,314.3216499999993,268.1337999999993,56.83273092868362,-5.220023087138657
109,347.9,348.75,339.02,344.71,7864529.0,344.0978,1549515600000,77171,,314.05480000000034,313.9949499999993,267.4848999999993,52.98132810119735,-7.471009864123062
110,338.0,348.0,338.0,347.57,7561391.0,344.3002,1549602000000,72933,,315.69680000000034,313.7606499999993,266.8687499999993,35.286062519546576,-9.418836479632319
111,350.0,352.87,344.81,345.73,5454863.0,348.1622,1549861200000,63496,,318.33920000000035,313.8078499999993,266.39414999999934,41.85647452341997,-9.072843010996735
112,348.09,360.0,346.52,359.97,10429399.0,355.2871,1549947600000,108542,,320.45040000000034,313.66014999999925,265.8906499999993,41.29302304988612,-9.709879085414627
113,357.3,359.6,350.28,351.77,10559146.0,355.3177,1550034000000,100792,,322.13960000000037,313.4333499999993,265.3295499999993,39.95868981354311,-10.314534160974802
114,351.75,360.45,348.33,359.07,9289188.0,355.4787,1550120400000,86178,,324.4996000000003,313.2940499999993,264.79924999999935,43.66777867746668,-10.77030068780283
115,358.47,364.4,355.5,356.87,9229980.0,359.2443,1550206800000,88525,,326.77040000000034,312.87504999999925,264.22489999999937,38.610344832997875,-11.86329286294989
116,355.8,365.0,355.32,361.92,7396559.0,362.0806,1550552400000,74119,,329.1368000000003,312.56094999999925,263.66294999999934,30.42327782369719,-12.447391343040067
117,364.85,366.71,356.7,359.91,8107641.0,361.6598,1550638800000,82602,,331.79840000000024,312.02014999999926,263.12739999999934,29.00263979584264,-12.110769529001914
118,360.03,362.85,353.88,356.97,6227897.0,357.3489,1550725200000,69681,,334.69400000000024,311.53604999999925,262.56154999999933,28.289552919837917,-11.359361038662257
119,360.34,366.13,360.05,363.02,7088214.0,363.0208,1550811600000,75299,,337.6592000000002,310.9084499999993,262.03494999999936,30.17310677549925,-10.158699859520937
120,367.01,371.49,363.79,363.91,7569320.0,367.2911,1551070800000,72425,,340.22760000000017,310.2557499999993,261.4777999999993,36.46493989389984,-8.98958395655103
121,362.98,365.7,359.33,364.97,4944593.0,363.1152,1551157200000,52631,,341.91040000000015,309.34654999999924,260.8362499999993,33.40941917106149,-8.793082073756011
122,363.5,368.03,359.8,362.87,5629945.0,362.541,1551243600000,56593,,343.6960000000002,308.40474999999924,260.17984999999936,35.08968700530578,-8.076338476824844
123,362.47,366.39,357.709,358.1,6186763.0,360.7514,1551330000000,55895,,345.6456000000002,307.58424999999926,259.57249999999937,36.602176517274586,-7.406511726169811
124,362.26,362.87,354.6915,357.32,5526539.0,358.5426,1551416400000,57765,,347.6332000000002,306.6799499999993,258.92914999999937,33.827521578597214,-6.764565412043964
125,359.72,362.25,348.0436,351.04,7486996.0,353.9066,1551675600000,75515,,349.8764000000002,305.96134999999924,258.3079499999994,34.50745904626224,-5.510814801475476
126,351.46,356.17,348.25,354.3,5930716.0,352.9634,1551762000000,59420,,351.8904000000002,305.19384999999926,257.6120999999993,38.380190285239486,-3.9933248977830544
127,353.6,359.88,351.7,359.61,6211895.0,356.0887,1551848400000,62905,,353.30200000000025,304.37994999999927,256.8332999999994,38.80090524422662,-2.879098513102349
128,360.16,362.86,350.5,352.6,6139141.0,355.705,1551934800000,66195,,354.08080000000024,303.54004999999927,256.10644999999937,34.44114804464765,-1.5066990401011822
129,345.75,349.92,342.47,349.6,6898838.0,346.2898,1552021200000,74978,,354.0260000000003,302.72294999999923,255.38619999999938,37.158371298150776,0.865588273294577
130,352.0,358.98,350.03,358.86,5387285.0,355.6737,1552276800000,55043,,354.1332000000003,301.8835499999992,254.67279999999937,42.54302511355257,3.219080978417196
131,359.37,360.13,353.8,356.27,5164571.0,356.7696,1552363200000,51375,,353.7868000000003,300.98674999999923,253.93999999999937,43.92188107355583,5.032752307814917
132,355.81,362.48,352.765,361.21,6444092.0,358.9815,1552449600000,63359,,353.5996000000003,299.85534999999925,253.2725499999994,49.919933234779975,7.007689134678003
133,360.5,363.84,358.1008,358.82,5271429.0,360.6615,1552536000000,55807,,352.88640000000026,298.61644999999925,252.53209999999942,51.64158452256463,8.36147847900611
134,361.02,364.0,358.89,361.46,8443210.0,361.7523,1552622400000,65155,,351.94840000000033,297.37344999999925,251.77584999999942,59.00021285024794,9.687784464253866
135,362.47,370.9705,361.86,363.44,7194726.0,366.4778,1552881600000,70529,,350.59320000000037,296.12974999999926,250.92054999999942,58.247095412663036,10.149247238671876
136,366.4,366.96,356.8,358.78,7541425.0,360.6937,1552968000000,72247,,348.8016000000004,294.89884999999924,250.1183499999994,57.55787927338534,10.739270674548322
137,358.91,375.9,357.01,375.22,10917165.0,368.591,1553054400000,106201,,347.0808000000004,293.74164999999925,249.2681999999994,51.5713165457659,11.477674831982654
138,374.0,379.0,370.61,377.87,8538792.0,375.5947,1553140800000,85521,,345.57440000000037,292.70434999999924,248.5233999999994,62.654617409907225,13.394580868097307
139,375.95,376.43,360.04,361.01,8661346.0,367.0085,1553227200000,95331,,343.45080000000036,291.4806499999993,247.76044999999942,66.44701366571896,14.10489248702038
140,359.0,367.0399,357.44,366.23,8473845.0,363.122,1553486400000,81294,,340.5756000000004,290.1661499999993,247.00389999999942,64.6675310112496,14.36547360808919
141,367.87,368.38,358.02,359.97,7666475.0,362.0328,1553572800000,71941,,337.85280000000034,288.77784999999926,246.28024999999943,63.995766471988745,14.884172077408437
142,361.0,362.47,350.37,353.37,7852370.0,354.8171,1553659200000,77815,,335.0384000000004,287.3443499999992,245.60379999999944,67.58335901625831,15.479395620759135
143,354.485,355.94,349.2,354.61,4360960.0,353.6446,1553745600000,46352,,331.4776000000004,286.0506499999992,245.51734999999942,68.38064346462811,15.563926097970182
144,357.16,358.25,353.71,356.56,4705636.0,356.0319,1553832000000,49711,,328.16880000000043,284.71744999999925,245.37219999999942,66.56800136636812,15.34463334564009
145,359.0,368.33,358.51,366.96,7036097.0,364.5889,1554091200000,73079,,325.48780000000045,283.3719499999992,245.26789999999943,63.32916002022554,15.340450474911279
146,366.25,368.42,362.22,367.72,5158742.0,365.8093,1554177600000,56245,,323.24340000000046,282.1229499999992,245.2507499999994,63.02229077025104,15.939759603909579
147,369.26,373.4105,366.19,369.75,5376623.0,370.3573,1554264000000,61573,,321.03740000000045,280.77574999999916,245.2056999999994,68.45505503348937,16.549208570683163
148,370.07,372.05,362.4,367.88,4616205.0,366.7731,1554350400000,50988,,318.1342000000005,279.4291499999992,245.14184999999944,71.51927680214115,16.306444036336927
149,369.0,369.8,364.66,365.49,3905493.0,366.5101,1554436800000,47824,,315.0714000000005,278.0808499999992,245.0968999999994,73.83214065812986,15.341949026515636
150,365.11,365.94,359.93,361.41,4653806.0,362.0042,1554696000000,49773,,311.98140000000046,276.6368499999992,245.06784999999942,72.73795170273648,13.57312886450353
151,360.54,366.74,359.0,364.71,5439228.0,364.0436,1554782400000,55766,,309.04460000000046,275.20504999999923,245.0904499999994,70.98971848562113,11.538552892415339
152,365.79,368.8481,362.25,363.92,4545561.0,365.0021,1554868800000,50760,,307.46100000000047,273.8765499999992,245.2040999999994,66.32189229259298,9.426515155060372
153,365.0,370.12,360.81,367.65,6526899.0,366.5938,1554955200000,68449,,306.5746000000005,272.6843499999992,245.44909999999942,54.01834745842358,8.112801313490081
154,360.69,361.75,349.36,351.14,15646199.0,354.0839,1555041600000,170911,,306.5506000000005,271.8663499999992,245.73754999999943,62.37260323403026,9.038602172962271
155,350.71,352.21,342.27,348.87,8828344.0,346.9904,1555300800000,98462,,306.2978000000005,270.8991499999992,245.9788499999994,62.31617753281895,9.014608329263638
156,355.0,364.4787,352.72,359.46,18740232.0,357.6383,1555387200000,203437,,305.6594000000005,269.8824499999992,246.2550999999994,67.99725540673214,8.864061883971772
157,365.05,368.764,350.6,354.74,18054101.0,357.8773,1555473600000,189617,,304.6834000000005,268.8196499999992,246.5500999999994,66.85361424513735,7.870978066395992
158,355.0,360.41,351.64,360.35,8353165.0,357.91,1555560000000,77074,,303.7006000000005,267.92994999999917,246.79199999999943,65.63704164323974,6.762845949178995
159,359.7,377.69,359.0,377.34,11980534.0,371.7616,1555905600000,118286,,303.11380000000054,267.1090499999992,247.02494999999942,65.85601372224599,5.542315923943079
160,375.45,384.8,374.7069,381.89,10089820.0,380.7954,1555992000000,105820,,302.8286000000005,266.24514999999917,247.2657999999994,60.442264268368326,3.875351187384581
161,381.07,381.9,373.2698,374.23,6541872.0,376.7618,1556078400000,72018,,302.8998000000005,265.5503499999992,247.5623999999994,60.71687820717442,2.950820179088055
162,374.49,374.76,365.7,368.33,6255496.0,369.0657,1556164800000,70743,,302.4990000000005,264.8859499999992,247.89924999999937,57.98827791086744,1.6891704895300563
163,368.35,375.14,366.24,374.85,5621901.0,372.1962,1556251200000,56516,,301.3494000000005,264.2819499999992,248.22369999999938,57.85352049296919,0.6499133150101102
164,373.68,374.5753,369.115,371.83,3821703.0,372.2306,1556510400000,44884,,300.21980000000053,263.6148499999992,248.57964999999933,50.502431628614595,-0.6564827632318497
165,369.56,374.5,368.348,370.54,3870095.0,371.673,1556596800000,45386,,299.8434000000005,263.1064499999992,248.96189999999936,50.463593353621825,-0.8420794629045645
166,374.0,385.99,373.1746,378.81,9257284.0,381.3905,1556683200000,101648,,299.7082000000005,262.4570499999992,249.27514999999937,48.445952045066306,-1.0595926401172733
167,378.0,383.5,374.51,379.06,5398167.0,378.6348,1556769600000,57497,,299.5310000000005,261.8807499999992,249.53829999999937,39.82690451645297,-0.9389699297216225
168,381.53,385.03,378.2717,385.03,5130301.0,382.3605,1556856000000,55333,,299.8578000000005,261.3797499999992,249.80894999999938,43.26541397703082,0.6785371650701109
169,377.69,381.35,376.0,378.67,5793144.0,378.3372,1557115200000,66912,,300.0102000000005,260.8371499999992,250.0896999999994,49.093532700724644,1.990940225476038
170,377.0,379.91,365.81,370.46,6974924.0,371.2498,1557201600000,80011,,300.0228000000005,260.15479999999917,250.3987249999994,50.73063451721683,2.5379573647508664
171,367.92,369.0,361.36,364.37,6571957.0,364.8513,1557288000000,72751,,300.35360000000054,259.39149999999916,250.7039249999994,50.84936064796997,2.9156707699380036
172,360.9,364.2,352.75,362.75,5882572.0,359.6126,1557374400000,78482,,300.8432000000005,258.6739999999992,250.92292499999942,45.32113025060879,3.333978850450535
173,361.62,365.2578,353.06,361.04,5657123.0,358.986,1557460800000,79408,,301.2864000000005,258.04109999999923,251.23327499999942,45.374486110153995,4.814161471752698
