,open,high,low,close,volume,vwap,timestamp,transactions,otc
48,65.97,66.0699,63.36,65.37,9720728.0,64.7726,1591934400000,91697,
49,63.0,67.76,62.4365,67.05,13695635.0,66.2575,1592193600000,104200,
50,69.62,70.1,66.045,67.82,11679713.0,68.113,1592280000000,101662,
51,68.0,68.2,66.6301,66.9,9384343.0,67.3829,1592366400000,71603,
52,65.83,67.43,65.61,66.88,6559805.0,66.8549,1592452800000,52189,
53,68.36,68.36,64.47,64.89,20427576.0,65.6343,1592539200000,82629,
54,64.81,65.42,63.9333,65.04,7645253.0,64.8619,1592798400000,67331,
55,65.46,65.78,64.16,64.54,7013741.0,64.7444,1592884800000,57972,
56,63.99,64.01,61.07,61.72,9987898.0,62.1402,1592971200000,103764,
57,60.92,61.38,59.96,61.06,12830585.0,60.5598,1593057600000,118925,
58,61.02,61.42,58.94,59.1,17613170.0,59.4713,1593144000000,93059,
59,60.19,61.92,59.8,61.92,9039078.0,61.3401,1593403200000,74230,
60,61.05,61.86,60.08,61.62,10882655.0,61.1582,1593489600000,68066,
61,61.78,62.9,61.23,61.61,6948855.0,61.9015,1593576000000,58750,
62,62.67,63.4562,61.62,61.79,8331381.0,62.3006,1593662400000,60827,
63,63.06,63.83,62.12,63.32,6225944.0,62.9826,1594008000000,55800,
64,62.54,62.83,60.94,61.01,8882465.0,61.8018,1594094400000,67542,
65,60.88,61.6372,60.2,61.01,9387096.0,60.7749,1594180800000,61635,
66,60.66,60.88,58.06,58.11,10870541.0,58.855,1594267200000,107388,
67,59.1,60.2,58.77,59.64,10569028.0,59.368,1594353600000,90659,
68,60.28,60.8,58.7383,59.35,7563954.0,59.7776,1594612800000,68961,
69,59.0,60.56,58.45,60.47,7342166.0,60.0256,1594699200000,57583,
70,62.35,63.22,62.05,62.94,9179337.0,62.8079,1594785600000,80719,
71,62.3,62.81,61.45,62.37,5764855.0,62.3271,1594872000000,48410,
72,62.47,62.61,61.71,62.2,11123465.0,62.1032,1594958400000,51261,
73,61.78,62.03,60.82,61.41,6781481.0,61.3684,1595217600000,56511,
74,62.0,63.48,61.83,63.05,7536317.0,62.9463,1595304000000,59007,
75,62.6,63.73,62.1735,63.63,5845216.0,63.2571,1595390400000,54259,
76,63.59,64.33,62.88,63.12,6106441.0,63.383,1595476800000,67877,
77,63.21,63.97,61.785,62.07,6133129.0,62.4118,1595563200000,53448,
78,61.65,61.85,60.65,61.09,10304441.0,61.0846,1595822400000,79945,
79,61.74,61.8151,59.75,61.0,13215577.0,60.7461,1595908800000,89774,
80,60.7,60.99,59.06,59.4,11327154.0,59.6474,1595995200000,96244,
81,58.62,58.65,57.27,57.46,12472156.0,57.7143,1596081600000,107209,
82,57.36,57.38,56.11,56.68,11576871.0,56.6597,1596168000000,93075,
83,56.47,57.52,55.73,57.51,8912772.0,57.0503,1596427200000,65708,
84,57.72,57.91,57.12,57.51,7971067.0,57.5005,1596513600000,58836,
85,57.85,60.05,57.7,60.03,10278563.0,59.0159,1596600000000,73413,
86,59.5,60.41,59.3,59.87,5885224.0,59.932,1596686400000,55136,
87,59.87,61.29,59.3493,61.23,6344327.0,60.6305,1596772800000,52832,
88,61.5,64.435,61.36,64.23,10120751.0,63.5604,1597032000000,82100,
89,65.19,66.15,64.075,64.26,12285656.0,65.3733,1597118400000,93555,
90,65.13,65.14,63.38,64.29,7406717.0,64.1865,1597204800000,58218,
91,63.06,64.0377,62.65,63.3,9538067.0,63.2949,1597291200000,60060,
92,62.8,64.24,62.59,63.64,5201275.0,63.605,1597377600000,34485,
93,63.58,63.88,62.675,62.77,6495545.0,62.9739,1597636800000,42243,
94,62.72,63.17,62.025,62.1,4803981.0,62.4505,1597723200000,38770,
95,62.02,62.91,61.5,61.64,5445933.0,62.0666,1597809600000,42567,
96,61.0,61.42,60.335,60.99,4776260.0,61.0061,1597896000000,46934,
97,60.67,61.28,60.23,60.27,7356492.0,60.4524,1597982400000,46005,
98,60.4,62.04,60.13,61.88,6473680.0,61.5232,1598241600000,44404,
99,61.36,61.4,59.64,60.95,12898171.0,60.523,1598328000000,101893,
100,60.64,60.9238,59.985,60.77,8783869.0,60.5021,1598414400000,70819,
101,60.76,61.96,60.375,60.9,8866931.0,61.0238,1598500800000,66493,
102,61.12,62.53,60.63,62.24,18621096.0,62.086,1598587200000,88538,
103,62.19,63.57,60.92,61.0,11010377.0,61.5007,1598846400000,86549,
104,60.69,61.35,60.12,60.68,9466909.0,60.6894,1598932800000,69326,
105,61.0,62.15,60.76,62.0,7604494.0,61.7059,1599019200000,73011,
106,62.19,63.2,60.42,60.86,8610895.0,61.242,1599105600000,74842,
107,61.49,62.2066,59.94,61.17,6867130.0,61.0516,1599192000000,66383,
108,60.38,60.59,58.82,59.25,10716522.0,59.4899,1599537600000,91859,
109,59.77,60.31,58.89,59.58,7648677.0,59.6159,1599624000000,58020,
110,60.3,61.68,59.38,59.52,8830040.0,60.1743,1599710400000,77003,
111,59.5,60.9,59.4,60.65,9852857.0,60.5074,1599796800000,59314,
112,61.28,62.23,61.08,61.97,6630871.0,61.8259,1600056000000,57439,
113,61.74,62.44,60.955,61.44,6950802.0,61.423,1600142400000,46953,
114,61.24,63.73,60.91,62.92,8998248.0,62.7563,1600228800000,63605,
115,62.23,64.01,61.56,62.81,6188555.0,62.8707,1600315200000,51021,
116,62.57,63.33,62.1,62.35,17812584.0,62.4631,1600401600000,55147,
117,61.58,62.5688,59.63,60.02,8976851.0,60.3608,1600660800000,71075,
118,59.94,60.78,58.9301,59.79,5978256.0,59.6813,1600747200000,55855,
119,59.82,60.88,58.3,58.33,7375662.0,59.2774,1600833600000,56420,
120,58.05,58.32,56.62,57.38,7812206.0,57.4531,1600920000000,65518,
121,56.87,57.74,56.34,57.49,12095238.0,57.1128,1601006400000,64794,
122,58.09,59.57,58.09,58.89,5559701.0,59.0321,1601265600000,47494,
123,58.68,58.79,57.4889,57.6,6478940.0,57.872,1601352000000,49700,
124,57.61,58.605,57.1,57.54,7793933.0,57.863,1601438400000,58210,
125,57.82,58.45,57.09,57.46,6596662.0,57.6011,1601524800000,54955,
126,56.52,59.38,56.51,59.34,8527325.0,58.479,1601611200000,61179,
127,59.85,60.33,59.17,59.51,6145719.0,59.5753,1601870400000,47550,
128,59.81,60.58,58.43,58.45,7263370.0,59.5333,1601956800000,60001,
129,59.31,59.94,58.95,59.69,4987748.0,59.5641,1602043200000,45351,
130,59.82,60.85,59.6816,60.8,4552629.0,60.3605,1602129600000,38039,
131,61.22,61.33,59.89,59.91,4063273.0,60.3028,1602216000000,37915,
132,59.84,60.68,59.56,60.53,5482903.0,60.3727,1602475200000,38227,
133,59.75,60.1,58.53,59.52,8938063.0,59.3798,1602561600000,59248,
134,59.28,60.34,59.21,59.94,6057655.0,59.9275,1602648000000,53591,
135,59.37,60.5,58.92,60.49,6240243.0,59.9638,1602734400000,43999,
136,61.0,62.04,60.64,61.75,8687080.0,61.5004,1602820800000,58384,
137,61.6,62.67,61.0,61.46,7460203.0,61.6255,1603080000000,58397,
138,61.98,62.3126,61.04,61.24,6038170.0,61.5996,1603166400000,47250,
139,60.42,61.1,60.19,60.35,5764425.0,60.628,1603252800000,42513,
140,60.23,62.97,60.22,62.8,7085624.0,62.2785,1603339200000,48387,
141,63.07,63.79,62.42,62.57,5979327.0,62.8926,1603425600000,51452,
142,61.65,61.75,59.88,60.81,7629352.0,60.5221,1603684800000,73745,
143,59.77,59.8,56.44,56.53,14883815.0,57.8294,1603771200000,119393,
144,55.2,56.07,52.25,52.34,20038073.0,53.7617,1603857600000,156108,
145,52.5,53.48,51.92,53.14,15157000.0,52.8648,1603944000000,105045,
146,53.12,54.45,52.92,54.32,14712041.0,53.8368,1604030400000,103556,
147,55.4,56.0,53.91,55.75,9872462.0,55.3781,1604293200000,71787,
148,56.51,57.51,56.34,57.04,7823394.0,56.9679,1604379600000,68358,
149,57.36,58.59,56.14,56.82,8781831.0,57.4234,1604466000000,70624,
150,57.11,58.82,56.87,58.28,7539587.0,58.2062,1604552400000,64341,
151,57.63,58.85,57.24,58.56,7968961.0,58.1805,1604638800000,56424,
152,65.12,66.39,62.49,64.99,19464417.0,64.7104,1604898000000,164325,
153,66.1,68.15,65.75,67.89,14581522.0,67.41,1604984400000,121204,
154,67.65,67.7,65.12,65.85,10260918.0,66.1754,1605070800000,74491,
155,63.88,64.6378,63.27,63.99,8483146.0,63.9835,1605157200000,62311,
156,64.78,66.4,64.52,66.15,6916639.0,65.7272,1605243600000,57716,
157,67.56,69.044,67.15,68.66,13054307.0,68.3341,1605502800000,78261,
158,67.52,69.62,67.355,68.87,11217455.0,68.8134,1605589200000,65211,
159,69.665,71.315,69.33,69.51,13492880.0,70.1567,1605675600000,80925,
160,68.65,71.23,68.2,71.11,9065054.0,70.4052,1605762000000,71914,
161,70.8,71.12,69.65,69.76,6073584.0,70.089,1605848400000,53490,
162,70.82,72.84,70.34,72.64,7297506.0,72.1729,1606107600000,61546,
163,74.09,75.32,73.8,74.36,10699519.0,74.4991,1606194000000,78696,
164,73.55,74.19,72.9,73.81,5485986.0,73.7008,1606280400000,48613,
165,73.77,74.4,73.3901,73.91,5103396.0,73.8567,1606453200000,31877,
166,73.09,73.55,71.36,71.72,10824273.0,71.9362,1606712400000,61412,
167,72.72,72.94,71.21,71.23,6631449.0,71.8346,1606798800000,49434,
168,71.19,72.345,70.69,71.94,5477265.0,71.5552,1606885200000,48693,
169,72.11,74.39,71.91,73.29,6968748.0,73.4,1606971600000,58554,
170,73.38,74.6578,73.38,73.91,9361081.0,73.9068,1607058000000,54441,
171,73.38,73.75,72.55,73.04,4993497.0,73.1202,1607317200000,44346,
172,73.19,74.51,72.79,74.48,4470210.0,74.1427,1607403600000,40995,
173,74.47,74.815,73.28,73.54,5412578.0,73.8593,1607490000000,44512,
174,72.97,73.74,72.45,72.98,7571705.0,72.9093,1607576400000,55543,
175,72.66,73.58,72.36,72.89,7263202.0,72.9265,1607662800000,45660,
176,73.4,73.834,70.71,70.8,10932095.0,71.4663,1607922000000,65374,
177,71.5,71.8,70.1,71.04,8199103.0,70.9092,1608008400000,64231,
178,71.15,71.175,70.4522,70.57,5681255.0,70.6888,1608094800000,45388,
179,71.39,71.49,70.51,70.64,5907749.0,70.7928,1608181200000,50169,
180,70.57,70.76,69.81,70.17,17990047.0,70.2517,1608267600000,58233,
181,68.69,70.24,67.78,69.67,8497861.0,69.3959,1608526800000,62711,
182,69.49,70.11,68.97,69.25,4157821.0,69.4503,1608613200000,36589,
183,69.79,71.41,69.59,70.72,4385432.0,70.814,1608699600000,38290,
184,70.95,70.95,69.89,70.27,1798637.0,70.2269,1608786000000,16541,
185,70.7,71.46,70.3422,70.63,2984551.0,70.7276,1609131600000,32489,
186,71.0,71.1,69.67,70.34,3729472.0,70.2785,1609218000000,37148,
187,70.5,71.64,70.34,71.36,5069191.0,71.3164,1609304400000,34200,
188,71.35,71.7,70.94,71.51,4227582.0,71.4726,1609390800000,36231,
189,71.38,71.56,68.31,68.43,7755545.0,68.9661,1609736400000,67824,
190,68.76,69.88,68.4,69.42,6514360.0,69.2938,1609822800000,53648,
191,68.5,71.49,68.4499,70.28,8867453.0,70.3617,1609909200000,71131,
192,70.35,70.87,69.69,69.78,8894494.0,70.1418,1609995600000,55041,
193,69.96,70.08,68.7,69.86,5235585.0,69.6854,1610082000000,47476,
194,68.79,69.849,68.52,69.8,4640708.0,69.5069,1610341200000,40207,
195,69.69,71.72,69.57,71.52,5441188.0,70.9473,1610427600000,48743,
196,71.3,71.45,69.785,70.5,7100153.0,70.4446,1610514000000,47574,
197,71.0,72.37,70.55,70.94,9810579.0,71.3772,1610600400000,56169,
198,70.31,70.33,68.95,69.2,7542330.0,69.5292,1610686800000,53354,
199,69.78,70.05,69.15,69.36,7458593.0,69.4762,1611032400000,50962,
200,69.47,69.53,68.615,68.84,4761205.0,69.0179,1611118800000,44820,
201,68.33,68.7,67.85,68.11,7477161.0,68.2523,1611205200000,57688,
202,67.72,68.11,67.12,67.58,4644751.0,67.6299,1611291600000,47021,
203,66.04,66.52,65.02,66.28,10707422.0,65.9817,1611550800000,98873,
204,69.2,70.93,67.19,67.2,13488681.0,68.7099,1611637200000,108309,
205,66.55,67.76,65.25,65.5,12509900.0,66.3467,1611723600000,109546,
206,66.44,69.29,66.21,68.17,8839465.0,68.3247,1611810000000,83638,
207,67.11,67.56,66.11,66.73,15774720.0,66.845,1611896400000,90523,
208,67.6,67.6,66.13,66.96,6086915.0,66.8139,1612155600000,57626,
209,67.67,70.42,67.55,70.14,8791428.0,69.6917,1612242000000,67210,
210,69.76,70.915,69.3704,70.58,8479300.0,70.255,1612328400000,54117,
211,71.07,72.81,70.73,72.68,9105473.0,72.3154,1612414800000,71294,
212,73.35,73.8799,72.0,72.33,8077234.0,72.7339,1612501200000,60337,
213,72.28,72.68,71.81,72.49,5071105.0,72.2343,1612760400000,47358,
214,72.25,73.337,71.565,73.04,6310749.0,72.7882,1612846800000,48546,
215,72.76,73.14,72.14,72.47,3990014.0,72.5696,1612933200000,43565,
216,72.47,73.19,71.17,72.33,4590559.0,72.1493,1613019600000,37362,
217,72.09,72.82,71.815,72.61,4261828.0,72.473,1613106000000,36442,
218,72.84,73.25,72.04,72.61,6193132.0,72.5766,1613451600000,50155,
219,72.29,73.21,72.08,73.06,5324689.0,72.6837,1613538000000,41951,
220,72.47,73.05,72.02,72.88,4970246.0,72.6901,1613624400000,40936,
221,73.38,74.31,73.1,74.26,6530924.0,73.9207,1613710800000,48339,
222,72.25,74.26,72.22,73.0,10667339.0,73.4142,1613970000000,58817,
223,73.41,74.01,72.53,73.99,11804484.0,73.2682,1614056400000,74156,
224,74.19,78.17,73.52,77.67,11248274.0,76.9876,1614142800000,91559,
225,76.66,77.12,72.95,73.32,9585064.0,74.6361,1614229200000,87558,
226,73.93,73.93,71.99,71.99,8081756.0,72.804,1614315600000,63792,
227,73.51,75.34,73.1,74.36,10998894.0,74.5693,1614574800000,65324,
228,74.31,75.4189,74.2,74.67,5859505.0,74.8974,1614661200000,55756,
229,74.8,76.385,74.6531,75.07,6018887.0,75.4392,1614747600000,57904,
230,75.02,76.46,72.74,74.42,8351959.0,74.7492,1614834000000,83707,
231,75.23,75.565,73.1,75.18,6720391.0,74.5556,1614920400000,64419,
232,76.11,77.34,75.54,75.61,7330966.0,76.3606,1615179600000,69110,
233,76.04,76.7,74.75,74.83,6621377.0,75.3207,1615266000000,62504,
234,75.4,77.15,74.99,76.56,6856964.0,76.1006,1615352400000,59466,
235,76.57,78.08,76.2,77.05,6387701.0,77.3763,1615438800000,52494,
236,78.0,78.87,77.68,78.52,6150273.0,78.4807,1615525200000,56305,
237,78.78,80.06,78.35,79.57,7943253.0,79.3699,1615780800000,55292,
238,79.44,79.665,78.005,78.24,6002660.0,78.4137,1615867200000,54932,
239,78.46,79.84,78.31,79.56,6758159.0,79.2014,1615953600000,55212,
240,79.22,79.92,77.88,77.94,6141644.0,78.8002,1616040000000,63132,
241,78.0,78.545,76.12,78.36,15881822.0,78.0592,1616126400000,68477,
242,78.36,78.54,76.59,76.92,7570072.0,77.1301,1616385600000,62787,
243,76.27,77.17,75.01,75.18,8369307.0,75.6183,1616472000000,68831,
244,76.23,77.83,75.55,75.55,7814298.0,76.5084,1616558400000,69186,
245,75.1,77.67,74.63,77.53,6486964.0,76.5295,1616644800000,64428,
246,77.41,78.26,76.57,78.17,6259294.0,77.5321,1616731200000,61264,
247,78.31,78.99,77.53,77.68,7230547.0,77.9962,1616990400000,59769,
248,77.62,78.45,77.26,77.82,5585112.0,77.9473,1617076800000,54737,
249,77.84,78.2238,77.05,77.27,6066823.0,77.445,1617163200000,51300,
250,77.61,77.8,76.925,77.28,6287838.0,77.2106,1617249600000,52046,
251,77.86,78.45,77.54,77.91,5707367.0,77.8608,1617595200000,54000,
252,77.59,78.09,77.2,77.51,8566943.0,77.5494,1617681600000,59474,
253,77.49,78.11,77.05,77.6,5396233.0,77.499,1617768000000,42605,
254,77.13,77.56,76.49,77.48,5116115.0,77.2935,1617854400000,41828,
255,78.54,78.88,77.65,78.29,5531161.0,78.1159,1617940800000,51026,
256,78.25,78.82,78.13,78.72,5562290.0,78.5584,1618200000000,56766,
257,78.0,78.08,76.7418,77.7,5585033.0,77.5685,1618286400000,44878,
258,78.0,78.685,77.7671,77.96,4919139.0,78.12,1618372800000,44783,
259,78.16,78.28,76.98,77.97,5176360.0,77.7376,1618459200000,53422,
260,78.59,78.59,77.05,78.22,8017133.0,77.8521,1618545600000,55034,
261,78.12,78.73,77.7358,78.59,6318708.0,78.33,1618804800000,51461,
262,77.8,77.91,76.0705,77.09,8761872.0,76.9226,1618891200000,61392,
263,76.81,78.94,76.4,78.87,5250102.0,78.3482,1618977600000,44415,
264,78.99,79.91,78.55,78.74,6770304.0,79.0734,1619064000000,64020,
265,78.81,80.76,78.81,80.54,7229052.0,80.2785,1619150400000,61568,
266,81.0,82.07,80.795,81.0,12267696.0,81.3623,1619409600000,69003,
267,82.76,83.69,80.88,82.81,11193079.0,82.7439,1619496000000,88059,
268,81.48,83.12,81.48,83.08,7264724.0,82.6576,1619582400000,63280,
269,83.56,83.8,82.505,82.87,6329170.0,83.0549,1619668800000,60128,
270,82.55,83.4078,82.35,83.24,5677013.0,82.9313,1619755200000,49135,
271,83.8,84.445,83.28,84.14,5917736.0,83.923,1620014400000,46520,
272,84.12,84.59,83.1501,83.94,9369817.0,83.7315,1620100800000,54527,
273,83.63,84.67,83.54,84.13,4737254.0,84.1222,1620187200000,43693,
274,84.81,84.9,83.5301,84.68,4962467.0,84.3402,1620273600000,45366,
275,84.81,85.9298,84.14,85.71,6116574.0,85.505,1620360000000,42875,
276,86.86,87.04,84.93,85.04,9143221.0,85.7067,1620619200000,49948,
277,84.24,85.2,83.35,84.33,6804115.0,84.2276,1620705600000,53159,
278,84.23,84.86,82.22,82.28,6150593.0,82.9678,1620792000000,51461,
279,82.3,84.28,82.14,83.78,4774504.0,83.694,1620878400000,45782,
280,84.45,86.07,84.355,85.88,5063463.0,85.5782,1620964800000,46257,
281,85.06,86.57,85.06,86.57,5161709.0,86.1543,1621224000000,51226,
282,86.2,86.96,85.35,85.38,7494858.0,85.9932,1621310400000,63395,
283,84.84,85.27,83.58,85.21,9423397.0,84.7309,1621396800000,70203,
284,84.74,85.56,84.09,85.23,10137092.0,85.0147,1621483200000,57861,
285,85.85,87.1,85.55,85.81,6019170.0,86.1256,1621569600000,45600,
286,86.49,86.95,86.0,86.48,5169473.0,86.447,1621828800000,50272,
287,86.63,87.28,85.99,86.26,7663476.0,86.5458,1621915200000,63201,
288,86.33,86.73,86.0,86.5,4866309.0,86.3541,1622001600000,39019,
289,88.5,88.81,87.705,88.61,10605245.0,88.4322,1622088000000,72084,
290,88.4,88.83,88.035,88.71,4926848.0,88.5136,1622174400000,46746,
291,89.81,89.93,88.84,88.99,4388088.0,89.1116,1622520000000,41503,
292,89.25,89.25,88.4465,88.63,4478613.0,88.7066,1622606400000,41482,
293,88.11,88.967,87.885,88.68,4123626.0,88.591,1622692800000,39381,
294,88.65,89.24,88.5484,89.02,4147831.0,88.924,1622779200000,43797,
295,88.97,89.15,88.48,88.97,5739334.0,88.8625,1623038400000,45958,
296,89.2,89.78,88.76,89.45,4839821.0,89.4468,1623124800000,57742,
297,89.36,89.57,88.82,88.85,4629394.0,89.1732,1623211200000,46315,
298,89.8,89.98,88.16,88.25,4872637.0,88.6174,1623297600000,50219,
299,88.7,88.97,88.165,88.81,4126490.0,88.6323,1623384000000,34533,
300,88.72,89.19,88.245,88.72,5973360.0,88.6794,1623643200000,49028,
301,88.95,89.795,88.8,89.4,5394568.0,89.4093,1623729600000,44913,
302,89.23,89.43,87.95,88.43,8090635.0,88.7208,1623816000000,58030,
303,88.48,88.73,86.32,87.13,7560917.0,87.2383,1623902400000,68290,
304,85.9,86.73,85.62,85.92,11162629.0,86.0031,1623988800000,63833,
305,86.75,88.14,86.52,88.0,5152998.0,87.7213,1624248000000,49318,
306,87.68,88.06,86.86,87.38,4218357.0,87.2971,1624334400000,44458,
307,87.42,87.61,86.57,86.6,3561602.0,86.9045,1624420800000,36237,
308,87.18,87.18,86.255,86.85,5381635.0,86.7518,1624507200000,44878,
309,87.03,87.4,86.68,86.72,6671895.0,86.8437,1624593600000,44136,
310,86.39,86.4,84.76,85.11,5788572.0,85.1379,1624852800000,51353,
311,85.38,85.87,84.34,84.44,6539835.0,84.7715,1624939200000,60780,
312,84.34,85.67,84.14,85.31,4793170.0,85.1888,1625025600000,44417,
313,85.42,86.25,85.27,86.22,3943535.0,86.0179,1625112000000,36500,
314,86.5,87.0,85.83,86.7,4237375.0,86.6279,1625198400000,38498,
315,86.15,86.49,84.93,85.75,4220923.0,85.5907,1625544000000,39261,
316,85.17,86.04,84.82,85.83,4185896.0,85.681,1625630400000,39388,
317,84.6,85.775,84.02,85.44,4729794.0,85.0566,1625716800000,51305,
318,86.5,86.75,86.02,86.38,4601040.0,86.3535,1625803200000,41127,
319,85.56,86.4,85.02,86.22,5516522.0,86.0414,1626062400000,44898,
320,86.17,86.24,85.26,85.33,4661733.0,85.5665,1626148800000,38743,
321,85.18,85.885,84.46,84.91,3724373.0,84.9486,1626235200000,40265,
322,84.09,85.525,83.94,84.98,3516390.0,84.9053,1626321600000,42285,
323,85.62,85.75,83.3,83.53,4153913.0,84.1249,1626408000000,44543,
324,81.8,81.96,79.72,81.05,9313787.0,80.7224,1626667200000,99640,
325,81.3,85.13,81.02,84.8,7987146.0,84.2587,1626753600000,71178,
326,85.265,86.955,85.05,86.58,5468220.0,86.4187,1626840000000,50423,
327,86.27,86.5,85.19,85.82,4175771.0,85.7281,1626926400000,42770,
328,86.73,86.73,85.61,85.81,2667179.0,85.9872,1627012800000,31175,
329,85.73,86.2,85.42,85.95,3807917.0,85.8339,1627272000000,43124,
330,87.6,89.46,87.411,88.22,8519530.0,88.5908,1627358400000,81402,
331,89.12,89.12,86.9508,87.2,5595316.0,87.5734,1627444800000,53810,
332,88.63,88.65,87.49,87.65,4135438.0,88.116,1627531200000,44784,
333,87.37,87.76,86.66,86.95,4443874.0,87.0584,1627617600000,46214,
334,87.14,88.74,86.51,86.61,4049194.0,87.2194,1627876800000,49690,
335,86.69,88.0,85.33,87.97,4629224.0,87.2098,1627963200000,49708,
336,86.87,87.39,85.65,85.82,5286297.0,86.1938,1628049600000,54022,
337,86.41,87.43,86.19,86.88,3604642.0,86.9085,1628136000000,36027,
338,87.45,87.98,87.17,87.58,3020236.0,87.6132,1628222400000,33491,
339,87.06,87.425,86.53,87.08,3265643.0,87.0704,1628481600000,30917,
340,87.19,88.06,87.0,87.65,2909254.0,87.6051,1628568000000,30773,
341,87.81,88.66,87.43,88.62,3724801.0,88.3677,1628654400000,36016,
342,88.4,88.655,87.375,87.98,2816687.0,87.9831,1628740800000,30047,
343,88.1,88.1355,87.1401,87.25,3051326.0,87.4615,1628827200000,31119,
344,86.72,87.26,85.5698,87.14,3896351.0,86.9038,1629086400000,43659,
345,86.4,87.165,85.65,86.61,3999539.0,86.4182,1629172800000,50997,
346,86.05,86.92,85.41,85.48,4256508.0,86.0122,1629259200000,47409,
347,84.33,84.84,82.965,83.35,5706976.0,83.6358,1629345600000,66210,
348,83.29,84.48,83.0,84.05,4502402.0,83.9796,1629432000000,49492,
349,84.58,85.575,84.51,84.96,3367674.0,85.1701,1629691200000,40311,
350,85.11,86.08,85.0,85.43,4726822.0,85.5091,1629777600000,34597,
351,85.62,86.44,85.0,85.73,3195152.0,85.8504,1629864000000,31969,
352,85.66,85.8,84.515,84.76,2595991.0,84.9618,1629950400000,39646,
353,85.18,86.14,85.15,85.4,3590389.0,85.5878,1630036800000,41516,
354,85.49,85.52,84.7,84.8,2936803.0,84.9991,1630296000000,33233,
355,84.65,85.42,84.34,84.76,3969570.0,84.8294,1630382400000,36625,
356,85.14,85.14,83.92,84.1,4109283.0,84.2231,1630468800000,46583,
