,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd,signal,histogram
0,81.25,82.25,81.25,82.2,5177291.0,82.01,1535688000000,38830,,,,,,,,
1,79.39,80.97,79.0,79.6,18566167.0,79.9284,1536033600000,127544,,,,,,,,
2,79.6475,80.32,79.301,79.92,12269164.0,79.9099,1536120000000,93997,,,,,,,,
3,80.17,80.84,79.77,80.4,8577549.0,80.3291,1536206400000,62958,,,,,,,,
4,80.01,81.16,80.01,80.3,6634022.0,80.537,1536292800000,56817,,,,,,,,
5,81.39,82.44,81.22,82.1,6965706.0,82.0297,1536552000000,52789,,,,,,,,
6,83.2,83.58,82.55,82.63,7167011.0,82.9475,1536638400000,55021,,,,,,,,
7,82.7,83.04,82.04,83.0,5384457.0,82.6012,1536724800000,47232,,,,,,,,
8,83.21,83.9,83.12,83.47,5382232.0,83.3898,1536811200000,44130,,,,,,,,
9,83.58,83.84,83.06,83.49,4884558.0,83.412,1536897600000,39870,,,,,,,,
10,83.49,83.93,82.94,83.26,4861255.0,83.4362,1537156800000,36033,,,,,,,,
11,83.24,85.35,83.24,85.26,7280706.0,84.889,1537243200000,50516,,,,,,,,
12,85.69,85.85,84.115,84.43,8053203.0,84.6529,1537329600000,52838,,,,,,,,
13,85.09,85.87,84.93,85.37,6620299.0,85.4594,1537416000000,43130,,,,,64.82694106641719,,,
14,86.0,86.04,85.01,85.55,13852893.0,85.585,1537502400000,49900,,,,,65.45338893207997,,,
15,85.16,85.26,84.25,84.27,8770359.0,84.5911,1537761600000,67855,,,,,57.597416576964456,,,
16,84.86,85.1,84.07,84.79,10519735.0,84.1949,1537848000000,70944,,,,,59.71291039586185,,,
17,82.61,84.73,81.95,83.7,16357181.0,83.3273,1537934400000,101819,,,,,53.6685901325516,,,
18,83.77,84.915,83.73,84.54,6080668.0,84.5381,1538020800000,51843,,,,,57.25913232548005,,,
19,84.29,85.27,84.25,84.72,7451035.0,84.8082,1538107200000,52125,,,,,58.0100762482048,,,
20,85.1,85.85,84.37,84.46,7876543.0,84.8223,1538366400000,53916,,,,,56.46680275581989,,,
21,84.34,84.55,82.5,82.77,8447361.0,83.1638,1538452800000,53561,,,,,47.60210972199871,,,
22,81.93,82.96,81.75,82.5,10047054.0,82.5651,1538539200000,62139,,,,,46.350169554595745,,,
23,82.34,82.48,80.02,80.18,9161275.0,80.5847,1538625600000,67303,,,,,37.277870259342905,,,
24,80.09,80.99,79.43,80.12,7019208.0,80.0961,1538712000000,52156,,82.92119999999998,,,37.07575273599453,,,
25,80.04,80.54,79.08,80.23,8058816.0,79.871,1538971200000,58865,,82.8424,,,37.74221058903285,-0.3771212695861976,-0.5664465990931865,0.1893253295069889
26,80.37,81.49,80.16,80.42,7643869.0,80.8148,1539057600000,52332,,82.8752,,,38.94508664261611,-0.5022744615662589,-0.5532798328585983,0.05100537129233937
27,79.66,80.04,74.77,74.94,12978143.0,76.5157,1539144000000,98990,,82.676,,,24.338838533071012,-1.0317560283704097,-0.8662091197301993,-0.16554690864021043
28,74.77,77.07,73.9,74.51,11532198.0,75.358,1539230400000,91216,,82.44040000000001,,,23.591171740752202,-1.4691361046030522,-1.0428713567702734,-0.4262647478327788
29,75.97,76.86,74.91,75.91,10393944.0,75.8793,1539316800000,79783,,82.2648,,,31.0208552060176,-1.6833895990348537,-1.00569988096166,-0.6776897180731938
30,75.77,76.16,74.97,74.99,5789152.0,75.4093,1539576000000,45448,,81.98039999999999,,,29.02364748089272,-1.9054584097830372,-0.9822149533678747,-0.9232434564151625
31,75.6,77.65,75.32,77.48,7744288.0,76.9946,1539662400000,54061,,81.77439999999999,,,40.2383607726752,-1.8590968408845043,-0.7486827075754734,-1.110414133309031
32,77.52,77.8,75.94,76.48,6817103.0,76.6394,1539748800000,48988,,81.51359999999998,,,37.66446122428497,-1.8813594653556294,-0.6167562656372787,-1.2646031997183507
33,77.4,77.41,75.0031,75.6,7622719.0,75.9085,1539835200000,58143,,81.19879999999998,,,35.511726779916415,-1.9475611287976164,-0.5463663432634125,-1.401194785534204
34,75.83,76.05,74.14,74.21,7301280.0,74.7607,1539921600000,48267,,80.82759999999998,,,32.36505225381117,-2.0881172909952,-0.5495380043687965,-1.5385792866264034
35,74.65,75.21,74.3,74.9,7042560.0,74.8926,1540180800000,52386,,80.49319999999997,,,35.423987151567076,-2.119400696808185,-0.46465712814542526,-1.6547435686627598
36,74.19,74.38,72.07,73.35,11423974.0,73.1385,1540267200000,75092,,80.01679999999998,,,31.93040621041162,-2.2434044968404976,-0.4709287425421902,-1.7724757542983074
37,73.47,74.6055,71.95,72.12,8334014.0,73.532,1540353600000,66697,,79.52439999999997,,,29.44845110338177,-2.413112266132572,-0.5125092094674115,-1.9006030566651604
38,72.69,73.495,72.23,73.1,7648433.0,73.0797,1540440000000,57913,,79.03359999999999,,,33.859697368214725,-2.4403977005792825,-0.4318357151312977,-2.008561985447985
39,72.0,72.71,70.69,72.07,8371307.0,71.8598,1540526400000,68363,,78.49439999999998,,,31.62181441176469,-2.516129619868522,-0.4060541075364297,-2.1100755123320925
40,73.26,74.01,71.39,72.19,9874244.0,72.9983,1540785600000,69513,,78.01119999999999,,,32.18417393950949,-2.537217253273269,-0.3417133927529412,-2.195503860520328
41,73.07,74.64,72.81,74.51,9470094.0,74.0486,1540872000000,67302,,77.6,,,42.098783094257605,-2.339753521573016,-0.11539972884215022,-2.2243537927308656
42,75.5,76.34,74.92,75.04,8755719.0,75.4666,1540958400000,63044,,77.25359999999999,,,44.109071799079416,-2.116102409596209,0.08660110650772523,-2.2027035161039343
43,75.23,76.84,74.84,76.79,6118433.0,76.3464,1541044800000,47085,,76.94359999999999,,,50.250965052920144,-1.7771609126389194,0.34043408277201204,-2.1175949954109314
44,77.53,78.59,75.71,76.58,6995298.0,76.7638,1541131200000,55613,,76.61799999999998,,,49.547330541382465,-1.5081080484970215,0.4875895575311282,-1.9956976060281497
45,76.49,77.77,76.05,77.53,7143504.0,77.2353,1541394000000,40255,,76.34079999999999,,,52.769263069870604,-1.2043417526764841,0.6330846826813326,-1.8374264353578167
46,77.34,77.58,76.355,76.57,6424329.0,76.7348,1541480400000,40341,,76.09279999999998,,,49.340273564628426,-1.0292047203079449,0.6465773720398975,-1.6757820923478424
47,76.94,78.23,76.57,77.97,5403900.0,77.6841,1541566800000,41890,,75.91159999999998,,,54.03150538386189,-0.7685793562550316,0.7257621888742487,-1.4943415451292803
48,77.69,78.16,77.24,77.78,5425146.0,77.7266,1541653200000,37110,,75.81559999999998,,,53.30999441196969,-0.570783651014068,0.73884631529217,-1.309629966306238
49,77.71,77.77,75.525,76.36,4737828.0,76.4172,1541739600000,37147,,75.66519999999997,,,48.136437353642464,-0.5225872021670028,0.6296342113113882,-1.152221413478391
50,76.35,76.77,74.99,75.1,5205014.0,75.6606,1541998800000,43934,,75.45999999999997,,,44.05130381819255,-0.5793838624473153,0.45827004082486056,-1.0376539032721759
51,75.53,76.265,74.84,75.2,4584655.0,75.3869,1542085200000,37057,,75.25119999999997,,,44.45420416828532,-0.6093027972829219,0.34268088479140324,-0.9519836820743252
52,76.32,77.49,74.89,75.2,7984523.0,75.7366,1542171600000,50544,,75.26159999999996,,,44.45420416828532,-0.6257999365725482,0.2609469964014216,-0.8867469329739698
53,74.44,74.67,72.89,74.33,7858350.0,73.8346,1542258000000,56550,,75.25439999999996,,,41.44295296337314,-0.7009951318954961,0.14860144086277893,-0.849596572758275
54,73.76,75.52,73.06,74.74,8064209.0,74.5646,1542344400000,50604,,75.20759999999996,,,43.38913398467462,-0.7192136452465832,0.10430634200935351,-0.8235199872559367
55,74.69,74.75,71.86,72.52,6744865.0,72.773,1542603600000,53058,,75.10879999999996,,,36.34534058224122,-0.9023852594647224,-0.06309221776702845,-0.8392930416976939
56,70.49,72.07,69.52,71.12,9054146.0,71.2997,1542690000000,67673,,74.85439999999996,,,32.736126357329454,-1.1472931024052428,-0.24640004856603903,-0.9008930538392038
57,71.99,72.9,71.81,72.37,7326287.0,72.3718,1542776400000,51340,,74.68999999999994,,,38.59894440053726,-1.2263828015477571,-0.26039179816684255,-0.9659910033809146
58,72.05,72.52,71.405,71.49,2582543.0,71.8227,1542949200000,20880,,74.52559999999995,,,36.20636267405601,-1.3445712233654206,-0.30286417598760473,-1.0417070473778158
59,72.34,73.0,72.27,72.71,6458308.0,72.6758,1543208400000,46694,,74.46559999999995,,,41.6100623845215,-1.32452430344064,-0.22625380485025914,-1.0982704985903808
60,72.28,72.55,71.3,72.09,5008233.0,71.8927,1543294800000,39832,,74.35319999999994,,,39.76654091576287,-1.3431824225486793,-0.1959295391666387,-1.1472528833820406
61,72.3,74.76,72.3,74.66,6167180.0,73.9671,1543381200000,48350,,74.40559999999995,,,49.71229593788738,-1.1374794398264925,0.007818754844438391,-1.1452981946709309
62,74.64,74.95,73.32,74.34,5436747.0,74.2928,1543467600000,42099,,74.49439999999996,,,48.63544792352421,-0.9888804711429913,0.12513417882235167,-1.114014649965343
63,74.18,75.48,73.9,75.12,7947747.0,74.9117,1543554000000,45239,,74.57519999999995,,,51.39898464936963,-0.7989652623893306,0.25203951006080993,-1.0510047724501406
64,77.1,79.0,76.93,77.94,10209363.0,77.9419,1543813200000,67535,,74.80999999999996,,,59.81657641628017,-0.416109013224613,0.5079166073804221,-0.9240256206050351
65,77.42,78.4,75.41,75.79,8800564.0,76.6768,1543899600000,60093,,74.95399999999995,,,52.36936234143268,-0.2829184019049791,0.5128857749600448,-0.7958041768650239
66,74.37,75.565,73.59,75.54,9693853.0,74.7462,1544072400000,65237,,74.99519999999995,,,51.565434263468724,-0.19528566196046881,0.4804148119236441,-0.6757004738841129
