,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd,signal,histogram
0,80.24,80.46,79.77,80.17,10700020.0,80.1156,1535688000000,51416,,,,,,,,
1,80.41,80.69,79.81,80.29,8855227.0,80.3493,1536033600000,62751,,,,,,,,
2,79.9,81.43,79.6,81.36,13878523.0,80.9574,1536120000000,75715,,,,,,,,
3,81.11,81.64,80.34,80.46,13320762.0,80.7858,1536206400000,79421,,,,,,,,
4,80.15,81.93,79.82,81.83,16418586.0,81.4651,1536292800000,94529,,,,,,,,
5,82.2359,82.74,81.655,81.71,10795088.0,81.9345,1536552000000,59946,,,,,,,,
6,81.96,83.19,81.63,82.86,11892525.0,82.7453,1536638400000,67028,,,,,,,,
7,83.25,83.78,82.87,83.13,11556759.0,83.283,1536724800000,70134,,,,,,,,
8,83.15,83.25,82.01,82.32,11162821.0,82.4014,1536811200000,62428,,,,,,,,
9,82.42,83.15,82.27,82.92,9442645.0,82.8168,1536897600000,57528,,,,,,,,
10,83.0,83.61,82.99,83.41,8403635.0,83.3623,1537156800000,46116,,,,,,,,
11,83.9,84.13,83.45,83.63,9220046.0,83.7363,1537243200000,48045,,,,,,,,
12,83.64,84.77,83.64,84.63,10413905.0,84.4682,1537329600000,58181,,,,,,,,
13,84.86,85.34,84.54,84.82,11198671.0,84.8332,1537416000000,65266,,,,,77.97833935018039,,,
14,85.01,85.43,84.52,85.17,26639605.0,85.1031,1537502400000,68229,,,,,78.93385282918614,,,
15,85.79,87.085,85.72,86.6,13549654.0,86.6062,1537761600000,75834,,,,,82.31095248717367,,,
16,87.0312,87.36,86.37,86.5,12200774.0,86.6233,1537848000000,62139,,,,,81.32908407131,,,
17,86.02,86.5,85.69,85.78,10275828.0,86.0419,1537934400000,57916,,,,,74.44351682156096,,,
18,86.085,86.375,85.59,85.77,7895532.0,85.9092,1538020800000,50668,,,,,74.34936617636858,,,
19,85.25,85.9299,84.99,85.02,9885355.0,85.3269,1538107200000,53240,,,,,67.4584247099747,,,
20,85.35,86.03,85.255,85.81,8567894.0,85.7096,1538366400000,53874,,,,,70.55423696059583,,,
21,85.8,86.665,85.622,86.46,8453208.0,86.3751,1538452800000,48398,,,,,72.84342751833873,,,
22,86.51,86.89,85.975,86.15,10206922.0,86.3181,1538539200000,61696,,,,,70.04651621547433,,,
23,85.5,86.0753,85.25,85.58,10204786.0,85.6007,1538625600000,63136,,,,,65.09716533130661,,,
24,85.31,85.7,84.9324,85.34,9217498.0,85.2565,1538712000000,57653,,83.90879999999999,,,63.076247653442934,,,
25,84.79,86.305,84.65,86.13,13242415.0,85.8872,1538971200000,66276,,84.1472,,,66.73683404491514,1.1663271713678824,-0.08068846698168186,1.2470156383495643
26,86.38,86.88,85.74,86.51,10178085.0,86.3983,1539057600000,62731,,84.396,,,68.3616345960524,1.1640624072379921,-0.06636258488925773,1.2304249921272499
27,86.73,86.82,84.5,84.52,16574083.0,85.2958,1539144000000,113914,,84.5224,,,53.596775662319615,0.9902759121819287,-0.192119263956257,1.1823951761381857
28,83.94,84.17,81.17,81.6,20320236.0,82.4539,1539230400000,152267,,84.568,,,39.9589440257694,0.6098987332954948,-0.4579971542741528,1.0678958875696476
29,82.13,82.24,80.27,81.38,15217214.0,81.3034,1539316800000,99734,,84.55,,,39.15064857460713,0.2873821545862256,-0.6244109863867375,0.9117931409729632
30,81.38,81.735,80.82,80.82,10558783.0,81.1016,1539576000000,60086,,84.51440000000001,,,37.09377681236484,-0.013249149583003828,-0.7400338324447736,0.7267846828617698
31,80.51,81.265,80.01,81.2,9782474.0,80.9806,1539662400000,61215,,84.448,,,39.41962036437444,-0.21832211838129467,-0.7560854409944516,0.537763322613157
32,80.94,81.52,80.34,81.5,12248248.0,81.2036,1539748800000,72053,,84.38279999999999,,,41.265908521100705,-0.35257219799954953,-0.7122684164901653,0.3596962184906157
33,81.2,82.47,81.2,81.85,17449366.0,81.8974,1539835200000,114508,,84.36399999999998,,,43.43196635830661,-0.42581573960359265,-0.6284095664753666,0.20259382687177402
34,81.66,82.4636,81.51,81.97,12098717.0,82.0243,1539921600000,65266,,84.32599999999996,,,44.19189869636904,-0.46877503015258526,-0.5370950856194874,0.06832005546690217
