Unnamed: 0,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd
0.0,350.35,350.95,345.7501,346.9,3257773.0,348.0988,1535601600000,36757,,232.15240000000043,214.5876000000002,206.5987499999997,49.81243970417429,0.0735628674961219
1.0,345.05,345.85,341.58,342.79,3462707.0,342.9898,1535688000000,37713,,231.63480000000044,214.4170000000002,206.30714999999967,45.484336891837,0.1161670613818159
2.0,341.6,346.32,339.28,346.25,2699448.0,343.9077,1536033600000,35358,,231.33320000000043,214.3219000000002,206.0381999999997,37.061236476183225,0.5404921661394155
3.0,345.77,347.25,343.16,346.68,2959374.0,345.1547,1536120000000,36041,,231.1128000000004,214.3027000000002,205.77619999999973,50.42823268351199,1.6953145047044131
4.0,347.55,353.35,346.58,351.27,3585981.0,351.1916,1536206400000,42925,,230.5140000000004,214.14120000000017,205.4333499999997,52.76456125712696,1.9971377149498155
5.0,348.82,350.01,344.46,349.28,3921997.0,347.8214,1536292800000,46186,,229.65520000000043,213.9509000000002,205.06674999999973,48.52915175968206,2.201615518354714
6.0,349.49,350.75,341.68,341.86,3065590.0,343.9955,1536552000000,39558,,229.02920000000043,213.7584000000002,204.6676999999997,47.65753221666163,2.720761870797247
7.0,339.01,346.62,337.31,345.25,2731977.0,344.0063,1536638400000,31742,,228.43800000000044,213.54150000000016,204.2513499999997,44.42242923211231,3.401843042521392
8.0,345.0,355.04,344.605,353.41,4004259.0,352.2991,1536724800000,50313,,227.98120000000043,213.30180000000016,203.84119999999973,52.08711481669313,4.436505293812644
9.0,356.36,360.42,354.3,355.46,3166712.0,356.903,1536811200000,37654,,227.45720000000048,212.9776000000001,203.4106499999997,55.91208221210055,5.141743217550726
10.0,356.44,362.26,356.1,359.8,2835787.0,359.2005,1536897600000,36967,,226.85120000000043,212.63400000000016,202.9481499999997,64.36732862290715,5.731894266139307
11.0,359.28,361.3,354.54,355.96,2554581.0,357.4893,1537156800000,34577,,226.13320000000044,212.22850000000017,202.4335499999997,63.218267080841045,5.948677687921304
12.0,357.3,365.81,356.1,363.58,3003527.0,361.9378,1537243200000,40697,,225.23680000000044,211.91830000000016,201.98819999999972,63.218267080841045,6.239645943535066
13.0,363.58,371.23,363.19,365.22,4753440.0,368.1071,1537329600000,60654,,224.29200000000048,211.60880000000012,201.51984999999976,68.07460853472678,6.520268757885191
14.0,368.74,371.73,365.67,367.46,4011212.0,368.2579,1537416000000,51010,,223.26640000000043,211.23670000000016,201.03514999999973,67.71190596833917,6.524987058995578
15.0,369.4,372.565,366.05,372.23,7144192.0,371.0453,1537502400000,45237,,222.2844000000005,210.89000000000016,200.54149999999973,68.0348846672002,6.47682769700927
16.0,371.0,371.8927,367.33,367.99,2800168.0,368.9775,1537761600000,33872,,221.1996000000005,210.4917000000001,200.0432499999997,68.3882733091152,6.302823163026602
17.0,369.08,370.46,366.88,367.23,2969336.0,368.1893,1537848000000,28686,,220.11600000000047,210.18200000000013,199.5386999999997,62.44535372667526,5.967670857281092
18.0,367.5,368.5601,364.32,365.03,2368742.0,366.3061,1537934400000,31001,,219.33480000000048,209.9021000000001,199.06234999999967,62.44535372667526,6.154619429114547
19.0,368.4,368.97,364.4,367.39,2355980.0,366.9555,1538020800000,31099,,218.5092000000005,209.6192000000001,198.5712999999997,62.47475035839191,6.303712050922115
20.0,368.63,374.22,366.22,371.9,3600622.0,371.3553,1538107200000,38851,,217.6312000000005,209.3178000000001,198.0763999999997,73.06213381377826,6.400281731106759
21.0,375.16,383.21,375.0,382.29,4758523.0,380.3744,1538366400000,54425,,216.3340000000005,209.00970000000007,197.53844999999967,74.54842415362901,5.755390206817225
22.0,380.85,388.615,379.77,386.37,4622640.0,385.8998,1538452800000,51089,,214.99640000000048,208.7004000000001,197.00204999999968,74.4565174001786,4.763032076443068
23.0,388.9,394.28,386.69,392.3,4794463.0,391.8163,1538539200000,47123,,213.6732000000005,208.43270000000007,196.46809999999968,71.50667993214407,3.4434326871081
24.0,390.74,391.09,385.29,389.99,3822374.0,388.5814,1538625600000,46676,,212.80640000000048,208.24630000000013,195.94829999999968,70.90671944806161,2.212039536544495
25.0,389.0,392.39,383.03,386.47,2899723.0,386.6074,1538712000000,48166,,211.9892000000005,208.01890000000012,195.4452999999997,52.73555653893968,0.7048862492935086
26.0,383.84,386.73,377.35,385.77,3324156.0,383.7435,1538971200000,37709,,212.22400000000044,207.92320000000012,195.03524999999965,55.765482266615095,0.6729213444852746
27.0,384.37,386.82,381.14,385.44,2862880.0,384.8565,1539057600000,37050,,212.36560000000048,207.78000000000011,194.62344999999965,49.4993905785578,0.4441527373375038
28.0,382.96,383.8,367.09,367.47,6033133.0,371.9362,1539144000000,80128,,212.56960000000043,207.66660000000013,194.19469999999964,52.57487235399185,0.5601004025803604
29.0,363.44,369.85,355.1,358.11,6266763.0,362.7081,1539230400000,86134,,212.84040000000044,207.5120000000001,193.73204999999965,43.56209463146336,0.515653962180096
30.0,366.01,367.12,352.26,360.11,5509856.0,359.3335,1539316800000,63457,,213.35880000000049,207.50730000000016,193.31569999999968,48.65167516151072,0.9615328115284284
31.0,359.46,362.55,355.5,358.88,2979985.0,359.0623,1539576000000,36971,,213.5884000000005,207.44920000000016,192.9250499999997,49.19073461500487,1.214250429256225
32.0,360.45,368.57,358.55,368.25,2822584.0,365.2012,1539662400000,36257,,213.83800000000048,207.38570000000016,192.50324999999967,51.39393932144902,1.4886027278214726
