Unnamed: 0,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd
0.0,92.29,93.01,91.71,92.09,7146558.0,92.3421,1535601600000,56381,,64.50719999999998,67.54914999999993,72.14532500000023,43.26931985573045,-2.074782192600395
1.0,91.84,92.74,91.8,92.33,4874378.0,92.2988,1535688000000,35255,,64.95879999999998,67.66854999999993,72.23037500000022,41.54740409633808,-2.256513334745513
2.0,91.94,93.44,91.62,93.07,6466717.0,92.741,1536033600000,53840,,65.45879999999998,67.80924999999993,72.33007500000022,39.85217196054089,-2.406773616759885
3.0,92.98,93.0,88.7,89.05,10202178.0,89.8838,1536120000000,90353,,65.94999999999999,67.95504999999993,72.41482500000022,42.346821668254975,-2.514680033196271
4.0,89.18,89.555,88.06,89.0,6840606.0,88.7748,1536206400000,61329,,66.40039999999998,68.09684999999992,72.48192500000022,39.74503906424386,-2.722739786055868
5.0,88.13,89.68,87.39,88.82,5679468.0,88.8433,1536292800000,54272,,66.92999999999998,68.23094999999994,72.55977500000022,34.578415008177515,-2.86927801918128
6.0,89.43,89.99,88.56,89.8,5465965.0,89.6135,1536552000000,47082,,67.52439999999997,68.37764999999993,72.65947500000021,34.25793726749323,-2.864906411000547
7.0,89.83,91.71,89.035,91.43,7324353.0,91.0973,1536638400000,62015,,68.08719999999998,68.51044999999993,72.77792500000022,31.415509857029846,-2.808491646944404
8.0,91.53,92.46,90.21,92.4,7213519.0,91.6482,1536724800000,64352,,68.62719999999997,68.65744999999993,72.90282500000022,33.16942773362884,-2.612144196866282
9.0,92.6,93.7,92.06,92.19,8308315.0,92.9049,1536811200000,69449,,69.13559999999998,68.79944999999992,73.03567500000023,32.48889152569424,-2.4335022631757965
10.0,92.25,92.68,90.68,90.78,9342821.0,91.4318,1536897600000,75715,,69.58039999999997,68.93034999999992,73.17507500000022,39.19529378280243,-2.1487119803464623
11.0,90.66,91.3,88.51,88.68,9293798.0,89.2398,1537156800000,69961,,69.87439999999997,69.04104999999993,73.30147500000022,33.38197290743794,-2.140871117821078
12.0,88.71,90.09,88.71,89.72,5820686.0,89.7676,1537243200000,50115,,70.18399999999997,69.19284999999992,73.43997500000022,33.38197290743794,-1.9235779279385383
13.0,90.1,90.7399,88.2382,89.31,5495100.0,89.0543,1537329600000,46477,,70.39399999999996,69.30954999999993,73.54887500000021,35.49626146056575,-1.6182534866275518
14.0,89.84,90.78,89.185,90.6,6562065.0,90.3358,1537416000000,53471,,70.52799999999998,69.41154999999992,73.65462500000021,33.07155585643652,-1.3322829671851224
15.0,91.05,92.0,90.42,90.62,25379398.0,90.7865,1537502400000,66330,,70.80119999999997,69.53484999999992,73.7684250000002,34.92383533357568,-0.8695019337559131
16.0,89.95,90.26,88.26,89.62,8303272.0,89.6006,1537761600000,55357,,70.99759999999996,69.64204999999993,73.8748250000002,36.943722489650646,-0.3853050229607078
17.0,89.62,90.38,89.2748,90.04,5953397.0,89.988,1537848000000,39796,,71.08999999999996,69.73024999999993,73.97917500000021,31.98417784327729,0.1130743798791229
18.0,90.34,90.93,89.7,89.85,5936191.0,90.1639,1537934400000,39465,,71.21439999999996,69.82884999999992,74.08872500000021,34.117862178466225,0.9175793721600912
19.0,90.61,90.7,88.86,88.99,6996564.0,89.4826,1538020800000,54161,,71.28839999999995,69.92134999999992,74.1701750000002,55.99826931112829,1.785473680530913
20.0,88.79,89.045,87.6,87.84,7920916.0,88.1665,1538107200000,63341,,71.00959999999995,69.94864999999993,74.2243750000002,66.17843318618029,1.9488518896801423
21.0,88.13,88.8,87.4,87.55,9260577.0,87.9784,1538366400000,69412,,70.64599999999996,69.95174999999993,74.26577500000019,67.59871991742813,1.8917985945989104
