,open,high,low,close,volume,vwap,timestamp,transactions,otc,sma25,sma100,sma200,rsi,macd,signal,histogram
0,69.25,70.3,69.15,70.17,30659000.0,70.0777,1535688000000,72389,,,,,,,,
1,70.0375,71.305,69.75,70.925,39168908.0,70.8214,1536033600000,103696,,,,,,,,
2,70.7475,71.105,68.7875,69.605,39315676.0,69.6746,1536120000000,107545,,,,,,,,
3,69.44,69.465,67.8478,68.18,32279556.0,68.3891,1536206400000,85287,,,,,,,,
4,67.25,69.2325,66.7975,67.965,29541872.0,68.2857,1536292800000,83297,,,,,,,,
5,68.1925,68.9825,67.75,68.6825,22013828.0,68.5434,1536552000000,60563,,,,,,,,
6,68.215,69.1,68.005,68.2,24311272.0,68.4018,1536638400000,60134,,,,,,,,
7,67.7975,67.995,65.48,67.05,41909036.0,66.6108,1536724800000,114568,,,,,,,,
8,67.715,68.75,67.5403,67.835,30553548.0,68.1227,1536811200000,85178,,,,,,,,
9,68.7475,69.775,68.375,69.1075,38693520.0,69.189,1536897600000,90813,,,,,,,,
10,68.8505,69.345,68.2875,68.4825,20552756.0,68.8175,1537156800000,58982,,,,,,,,
11,68.5225,69.56,67.6875,67.755,29952092.0,68.497,1537243200000,75206,,,,,,,,
12,67.5681,68.1748,67.0625,67.995,22485860.0,67.7089,1537329600000,60571,,,,,,,,
13,66.7625,67.19,66.025,66.57,43058276.0,66.586,1537416000000,109740,,,,,33.84201077199282,,,
14,66.69,67.15,65.5275,65.8625,43512628.0,66.1868,1537502400000,83297,,,,,31.6755534011957,,,
15,65.55,66.46,64.67,66.425,29391304.0,66.0263,1537761600000,66667,,,,,35.22594176770713,,,
16,67.0925,67.355,66.2275,67.1025,28038984.0,66.9487,1537848000000,70516,,,,,39.316140320069096,,,
17,67.1525,67.56,66.57,66.73,26854752.0,66.9344,1537934400000,62823,,,,,37.899126315263125,,,
18,67.085,67.3,66.5324,66.85,21442868.0,66.8708,1538020800000,55427,,,,,38.66603552950277,,,
19,68.1825,70.4788,67.9,70.255,70939656.0,69.644,1538107200000,183230,,,,,55.47021742042342,,,
20,71.04,73.015,70.65,72.34,62205812.0,72.1924,1538366400000,170439,,,,,62.28436303091274,,,
21,72.0625,73.19,71.395,71.62,38396472.0,72.3069,1538452800000,109898,,,,,58.93074287372377,,,
22,72.33,72.405,70.6325,71.6825,32055076.0,71.6064,1538539200000,85700,,,,,59.136428229704,,,
23,71.3175,71.5625,69.045,69.8225,39078756.0,69.9794,1538625600000,118686,,,,,50.95724275786186,,,
24,69.5725,70.2,66.885,67.465,42663444.0,67.9638,1538712000000,129837,,68.58709999999999,,,42.864806701061525,,,
25,66.625,67.79,65.02,66.4425,40861060.0,66.31,1538971200000,126963,,68.43799999999999,,,39.9047866842673,-0.06875092964287433,0.02246046145040595,-0.09121139109328028
26,66.235,67.19,65.7,66.385,27349972.0,66.3702,1539057600000,80072,,68.2564,,,39.738600255497204,-0.25074756130251785,-0.12762893616739007,-0.1231186251351278
27,65.315,65.7775,61.4,61.4225,68493816.0,63.126,1539144000000,214620,,67.92909999999999,,,28.64934063509139,-0.7863489386848244,-0.5305842508397572,-0.2557646878450671
28,60.5425,61.89,58.5653,58.7825,72543716.0,60.0453,1539230400000,234749,,67.55319999999999,,,24.700388573983417,-1.407616696591944,-0.9214816069975016,-0.48613508959444257
29,61.3767,62.3853,59.9125,61.635,60823668.0,61.3168,1539316800000,173261,,67.3,,,35.10828356411872,-1.6507738665010265,-0.9317110215252671,-0.7190628449757595
30,61.5,61.5,58.835,58.845,44942528.0,59.7595,1539576000000,120986,,66.9065,,,30.64644813096453,-2.0450334854725156,-1.060776512397405,-0.9842569730751107
31,59.9825,61.57,59.485,61.4575,40871180.0,60.5811,1539662400000,112102,,66.6368,,,38.52488532779842,-2.1222165660288397,-0.9103676743629832,-1.2118488916658565
32,62.085,62.47,60.27,60.765,32966804.0,61.0031,1539748800000,86320,,66.3854,,,37.31484141382119,-2.2137450016096807,-0.8015168879550594,-1.4122281136546213
33,61.465,61.8525,59.2725,59.8825,52402192.0,60.2952,1539835200000,163056,,66.06729999999999,,,35.772812616111594,-2.330626311519353,-0.7347185582917852,-1.5959077532275678
34,60.44,60.6375,56.925,57.2925,61360996.0,58.1552,1539921600000,167831,,65.59469999999999,,,31.640240900592573,-2.6022498299782697,-0.8050736614005616,-1.7971761685777081
35,57.82,58.83,56.7675,57.805,36884364.0,57.7196,1540180800000,103675,,65.1676,,,33.28266308702574,-2.744521819312425,-0.7578765205877733,-1.9866452987246515
