,open,high,low,close,volume,vwap,timestamp,transactions,otc
689,94.53,95.655,94.11,95.45,3849274.0,95.3054,1622088000000,37465,
690,95.74,96.0,94.9568,95.69,2600083.0,95.6349,1622174400000,30753,
691,96.91,97.24,96.28,97.1,2446652.0,96.8588,1622520000000,29217,
692,97.17,97.58,96.47,97.48,2330377.0,97.2907,1622606400000,27271,
693,97.31,97.97,96.66,97.5,1945977.0,97.3903,1622692800000,24141,
694,98.0,98.74,97.75,98.21,1813291.0,98.1241,1622779200000,25609,
695,98.36,98.41,97.27,97.87,1944626.0,97.7669,1623038400000,28663,
696,97.8,99.09,97.2,98.51,2833035.0,98.4853,1623124800000,30239,
697,98.28,98.36,97.47,97.9,1875013.0,97.8988,1623211200000,23275,
698,98.48,98.8758,97.45,97.59,2143317.0,97.7736,1623297600000,29234,
699,97.94,98.08,96.59,97.03,2175261.0,97.0422,1623384000000,27202,
700,96.64,97.41,96.19,97.38,2542924.0,96.9537,1623643200000,29299,
701,97.62,98.65,97.18,98.61,3678999.0,98.2026,1623729600000,33090,
702,98.52,98.97,97.58,98.24,3570696.0,98.3485,1623816000000,36604,
703,98.31,98.31,93.86,94.02,3303360.0,94.9212,1623902400000,44018,
704,92.29,93.25,92.07,92.27,5594117.0,92.4256,1623988800000,44344,
705,93.22,95.08,93.01,94.93,2605744.0,94.6239,1624248000000,35402,
706,94.75,95.52,93.9636,94.78,2089398.0,94.8726,1624334400000,25800,
707,95.11,96.025,94.45,94.5,2268752.0,94.9845,1624420800000,26631,
708,94.97,95.4175,94.135,95.35,2612133.0,94.9808,1624507200000,32051,
709,95.76,96.485,95.47,96.0,2102100.0,96.0931,1624593600000,26585,
710,96.23,96.27,94.6606,95.03,1772324.0,95.0782,1624852800000,25110,
711,95.94,96.47,94.455,94.69,3459456.0,94.9385,1624939200000,39362,
712,94.46,96.43,94.46,96.24,2310735.0,96.0104,1625025600000,27114,
713,97.01,97.59,96.72,96.92,1944129.0,96.9726,1625112000000,27500,
714,96.91,97.71,96.35,97.44,1385610.0,97.3744,1625198400000,21766,
715,97.3,97.3,94.765,95.7,2343391.0,95.7157,1625544000000,30232,
716,95.45,97.24,95.33,97.07,2187767.0,96.6129,1625630400000,30423,
717,95.4,96.58,94.71,96.03,1699265.0,95.8116,1625716800000,24752,
718,97.41,98.14,97.21,97.61,2188143.0,97.6358,1625803200000,25789,
719,97.61,98.79,96.75,98.61,2401556.0,98.4667,1626062400000,33018,
720,98.61,98.61,97.66,97.8,2288527.0,97.9597,1626148800000,28754,
721,98.2,98.9,97.88,98.06,2859487.0,98.2837,1626235200000,38487,
722,97.61,98.85,97.4,98.52,2048258.0,98.3202,1626321600000,29783,
723,99.0,99.09,97.04,97.26,4638317.0,97.5222,1626408000000,33421,
724,95.69,96.04,93.325,93.81,3843868.0,94.0242,1626667200000,52129,
725,93.94,97.345,93.88,97.13,3371620.0,96.6272,1626753600000,44235,
726,97.63,98.54,97.39,98.27,1830349.0,98.1779,1626840000000,25063,
727,98.49,98.5,97.25,97.44,1179060.0,97.6283,1626926400000,18117,
728,97.97,98.65,97.25,98.48,1678192.0,98.273,1627012800000,22969,
729,98.48,99.2,97.82,98.34,1283066.0,98.2876,1627272000000,17266,
730,97.77,99.13,97.15,98.34,1567451.0,98.2589,1627358400000,22258,
731,98.22,98.92,97.06,98.36,1770313.0,98.2002,1627444800000,24827,
732,99.44,100.21,98.56,100.0,2445855.0,99.8644,1627531200000,30668,
733,99.77,101.03,99.47,100.89,2807154.0,100.6706,1627617600000,32442,
734,101.65,102.415,99.63,99.72,1970348.0,100.5706,1627876800000,30924,
735,100.09,101.29,99.18,101.16,2193137.0,100.8691,1627963200000,30956,
736,97.7,101.82,97.7,100.2,1928475.0,100.5049,1628049600000,28528,
737,101.4,102.07,100.7,101.06,2086310.0,101.0868,1628136000000,25840,
738,101.96,102.34,100.96,101.44,1708027.0,101.3864,1628222400000,28197,
739,101.38,101.46,100.62,101.16,1314626.0,101.1657,1628481600000,19243,
740,101.5,103.235,101.14,103.07,2247266.0,102.6172,1628568000000,30059,
741,103.07,104.36,102.8,104.28,2185153.0,103.9036,1628654400000,30501,
742,103.7,104.25,103.065,104.11,1920436.0,103.8729,1628740800000,30218,
743,103.94,104.18,103.29,103.74,1183586.0,103.7856,1628827200000,21810,
744,103.42,103.82,102.57,103.64,1339478.0,103.4751,1629086400000,20332,
745,102.97,103.35,101.69,102.71,2006567.0,102.4985,1629172800000,25619,
746,102.26,103.017,101.52,101.63,1336456.0,102.211,1629259200000,22921,
747,100.76,101.96,99.78,101.23,2820017.0,101.1326,1629345600000,39137,
748,101.06,102.23,101.06,101.7,1389613.0,101.7673,1629432000000,22030,
749,102.38,103.43,102.38,102.6,1786080.0,102.8919,1629691200000,27998,
750,102.92,104.04,102.92,103.42,1542219.0,103.6059,1629777600000,26746,
751,103.13,104.61,102.9,104.2,1777080.0,104.1035,1629864000000,24747,
752,104.14,104.55,103.82,104.14,1242633.0,104.204,1629950400000,21320,
